0,1
-1.2644128998785, 36.7444948
-1.26418689987852, 36.7506032
-1.26416489987851, 36.7564082
-1.26342999987858, 36.7626533
-1.26143879987875, 36.7672841
-1.25985159987889, 36.7732581
-1.25896879987898, 36.7787964
-1.25960579987892, 36.7849861
